id,name,latitude,longitude,country,state,city,type,holes,par,phone,website,year_built,address,postal_code,architect,total_yardage,osm_id,updated_at,hole_1_par,hole_2_par,hole_3_par,hole_4_par,hole_5_par,hole_6_par,hole_7_par,hole_8_par,hole_9_par,hole_10_par,hole_11_par,hole_12_par,hole_13_par,hole_14_par,hole_15_par,hole_16_par,hole_17_par,hole_18_par,hole_1_hcp,hole_2_hcp,hole_3_hcp,hole_4_hcp,hole_5_hcp,hole_6_hcp,hole_7_hcp,hole_8_hcp,hole_9_hcp,hole_10_hcp,hole_11_hcp,hole_12_hcp,hole_13_hcp,hole_14_hcp,hole_15_hcp,hole_16_hcp,hole_17_hcp,hole_18_hcp
afd3c0cc-b33b-4e79-8166-64fd53cb0493,Lovington Country Club,32.9364153098,-103.3149812006,US,NM,Lovington,Private,14,71,3333333333,http://lovingtoncountryclub.com,1953,1227 South Country Club Drive,88260,,,,2026-04-16T01:49:14.3091+00:00,4,4,4,3,4,4,,,5,,5,3,4,3,5,,4,4,3,15,1,7,5,11,,,17,,14,4,8,16,6,,12,10
c5bca5b7-94b3-4b5d-ac9f-d09825cc18e8,Championship At Viewpoint Golf Resort,33.4332320578,-111.652379036,US,AZ,Mesa,Resort,15,71,1503068273,http://www.viewpointgolfresort.com,1996,North Hawes Road,85207,,,,2026-04-16T01:49:15.052626+00:00,4,4,,5,4,3,5,4,3,4,4,5,4,3,,4,3,,3,13,,5,9,7,1,11,15,14,16,2,10,18,,8,4,
1ebb09c9-e665-4edf-bbc5-1f41649f3d62,Twin Warriors Golf Club,35.3512297259,-106.5479314327,US,NM,Santa Ana Pueblo,Resort/Public,9,72,,http://www.mynewmexicogolf.com,2001,288 Tuyuna Trail,87004,,,,2026-04-16T01:49:09.952427+00:00,,,4,3,4,4,,5,3,4,,,,,,,4,4,,,3,15,13,11,,5,17,2,,,,,,,10,6
18187dee-edd7-4f0c-b691-664c30c1a049,The Golf Club At Dove Mountain Wild Burro Saguaro,32.471789882,-111.1203575134,US,AZ,Marana,Private/Resort,12,72,520-579-4116,http://www.clubsofdovemountain.com/,2009,West Lone Eagle Drive,,,,,2026-04-16T01:49:15.811691+00:00,4,5,3,4,,,,5,4,4,,4,3,4,5,,,4,8,4,18,14,,,,2,12,13,,9,17,7,1,,,11
6f3631b7-37a5-4924-b0e3-8746fe089b47,Hobbs Country Club,32.6930421112,-103.2029163837,US,NM,Hobbs,Private,10,72,(575) 393-5167,http://hobbsgolfcc.com,1937,5001 West Carlsbad Highway,88240,,,,2026-04-16T01:49:17.979434+00:00,4,,,,,,3,4,5,4,,5,4,,3,,3,4,8,,,,,,12,14,18,3,,17,5,,1,,9,13
0dd68829-c7b4-4ede-8844-feccd6f913f9,Angel Fire Resort Country Club,36.3738457539,-105.2887308598,US,NM,Angel Fire,Private/Resort,11,72,800-633-7463,http://angelfireresort.com,1972,100 Country Club Drive,87710,,,,2026-04-16T01:49:19.475734+00:00,4,,5,,4,3,,3,4,4,4,,,4,4,,,5,17,,3,,9,7,,15,11,12,10,,,4,14,,,2
7eb6d96d-c41c-43b1-9729-e2e59bcdd1db,Towanda Country Club,41.7708316,-76.4249325,US,NY,Towanda,,,,6666666667,https://www.towandagolfclub.com/,,"645 Golden Mile Rd, Towanda, PA 18848, USA",18848,,,,2026-04-08T03:19:07.29778+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec79ba62-a8d6-4db7-8f9e-85959fdd1c92,Picacho Hills Country Club,32.312859006,-106.8703554617,US,NM,Las Cruces,Private,12,72,,http://www.picachohillscc.com,1979,1300 Vista del Cerro,88007,,,,2026-04-16T01:49:20.824397+00:00,4,4,,3,4,3,,4,,4,,4,,,3,4,3,4,9,1,,15,17,13,,11,,12,,2,,,18,4,16,6
5f793174-376f-41bc-87d5-1eb5e82df2f7,Buena Vista Golf Course,41.7480359,-72.7675474,US,CT,West Hartford,Public,7,31,860-561-8285,https://www.westhartfordct.gov/town-departments/leisure-services/buena-vista-golf-course,1950,"37 Buena Vista Rd, West Hartford, CT 06107, USA",06107,,,,2026-04-16T01:49:21.688489+00:00,4,4,4,3,3,3,,,4,,,,,,,,,,7,1,5,13,15,17,,,11,,,,,,,,,
17f76e47-3258-42c1-957c-1d1baa5fa181,East Potomac Golf Links Blue Course,38.8745951,-77.0267632,US,DC,Washington,Public/Municipal,10,72,3206825872,https://www.playdcgolf.com/east-potomac-golf-links/,1916,"972 Ohio Dr SW, Washington, DC 20024, USA",,,,,2026-04-16T02:47:43.390815+00:00,,,5,,4,5,4,,,4,3,5,4,4,,,,4,,,1,,17,5,15,,,16,14,10,8,4,,,,12
eecfbf4b-5966-44c8-83d8-eff5f1bdd67c,Nancy Lopez Golf Course At Spring River,33.4006306523,-104.5460003614,US,NM,Roswell,Public,14,71,,http://roswell-nm.gov/226/Golf-Course,1930,West 8th Street,88201,,,,2026-04-16T01:49:16.554471+00:00,,,4,3,4,3,,4,5,4,3,4,3,5,,4,3,4,,,17,7,3,11,,13,15,4,14,2,18,10,,8,6,12
9b47e703-fcd5-4f22-b6f6-8480dc69a9e9,Los Altos Golf Course Los Altos Course,35.0806895319,-106.5350461006,US,NM,Albuquerque,Municipal,13,72,505-768-2000,http://www.cabq.gov,1960,9717 Copper Avenue Northeast,87123,,,,2026-04-16T01:49:23.304079+00:00,,,5,3,4,4,3,,4,,4,,3,5,3,5,4,4,,,9,13,11,1,15,,3,,12,,2,18,8,14,16,6
36f6664e-974a-4254-839b-606f0cde25e7,Butterfield Trail Golf Club,31.8229319394,-106.3384616375,US,TX,El Paso,Public,14,72,915.772.1038,http://www.butterfieldtrailgolf.com,2007,Cottonwoods Drive,79908,,,,2026-04-16T21:01:13.097405+00:00,4,5,,3,4,5,,,,3,4,4,4,5,4,4,3,5,10,2,,12,16,8,,,,15,7,13,9,5,17,1,11,3
2460e02f-5819-42aa-b6d6-01cb5b741ebd,Maple Crest Golf Course,40.4559871872,-79.7728550434,US,PA,Monroeville,Public,5,34,+13158943970,http://www.maplecrestgc.com,1993,3898 Logans Ferry Road,15146,,,,2026-04-16T01:49:27.887015+00:00,,4,,,4,,3,3,5,,,,,,,,,,,1,,,4,,5,6,9,,,,,,,,,
4f9848e6-5bba-4fb4-a01e-4ff0a2cecf8a,Los Altos Golf Course Executive Course,35.0855885539,-106.5416121483,US,NM,Albuquerque,Municipal,6,29,505-768-2000,http://www.cabq.gov,1960,9717 Copper Avenue Northeast,87123,,,,2026-04-08T03:19:16.533783+00:00,3,,,4,3,3,,3,3,,,,,,,,,,1,,,7,3,5,,2,6,,,,,,,,,
2bc15f25-27eb-4893-9742-efb00a4156fd,Legend Trail Golf Course,42.5739837,-92.7638388,US,IA,,Public,6,36,,,2007,IA 57,50665,,,340335230,2026-04-07T17:35:29.454212+00:00,4,,5,4,4,,,4,5,,,,,,,,,,9,,17,5,15,,,1,11,,,,,,,,,
a6fcabd5-076e-48ea-b174-3d5ac378d297,The Architects Golf Club,40.708818463,-75.1509367487,US,PA,Phillipsburg,Semi-Private,13,71,3141925352,http://www.thearchitectsclub.com/,2001,Fieldhedge Lane,08865,,,,2026-04-16T01:49:30.150117+00:00,5,3,5,4,,3,4,3,,,5,3,,4,4,4,,4,15,9,5,7,,17,3,11,,,10,16,,4,2,8,,12
09db1f6a-6e59-485c-a859-39779ca492f9,Tpc Summerlin,36.1891895588,-115.2986974894,US,NV,Las Vegas,Private,14,72,2150600628,http://tpc.com/tpc-summerlin,1991,1700 Village Center Circle,89134,,,,2026-04-16T01:49:31.856249+00:00,4,4,5,4,3,4,4,,5,4,4,,,3,4,5,,4,7,5,15,3,13,1,11,,17,8,2,,,18,16,10,,4
add18d20-b730-4ce0-bfd9-2a27924fb3eb,Tpc Las Vegas,36.1754913093,-115.308085084,US,NV,Las Vegas,Public,14,71,17972279438,http://tpc.com/lasvegas,1996,9851 Canyon Run Drive,89144,,,,2026-04-16T01:49:30.979656+00:00,,3,4,5,4,5,,4,4,,4,,4,4,5,3,4,4,,5,1,11,15,9,,3,13,,4,,2,16,6,14,8,10
96d08703-5af1-4630-a132-970a56d8256c,Tamaya Cheena Course At Santa Ana Golf Club,35.335788,-106.562534,US,NM,Santa Ana Pueblo,Public,11,72,505.867.9464,http://mynewmexicogolf.com/santaana,1991,288 Prarie Star Road,87004,,,,2026-04-16T01:49:34.289863+00:00,,,5,3,5,3,,4,4,,,3,4,3,,,5,5,,,5,15,3,17,,11,9,,,10,18,16,,,2,6
d459df1c-84f1-4a61-953c-a2195e567d78,Wild Quail Golf Country Club,39.1167999,-75.6190682,US,DE,Wyoming,Private,13,72,302-697-4660,http://www.wildquailcc.com/,1990,"1 Clubhouse Dr, Wyoming, DE 19934, USA",,,,,2026-04-16T02:47:55.856544+00:00,,,,3,5,4,4,3,4,4,,4,3,4,5,,3,5,,,,17,9,1,13,11,3,18,,16,8,2,14,,6,10
4fad4a10-7442-481d-8ce7-646e1e08b972,Hiwan Golf Club,39.6702843,-105.3498187,US,CO,Evergreen,Private,14,70,,,1962,"30671 Clubhouse Ln, Evergreen, CO 80439, USA",,,,,2026-04-16T02:48:13.788746+00:00,4,,3,4,4,4,4,3,4,4,4,3,,4,,,4,4,3,,9,7,15,11,1,17,5,10,2,18,,16,,,4,6
b768e457-a82e-4e72-8d75-8e446575ad27,Desert Pines Golf Club,36.1730083326,-115.0992305681,US,NV,Las Vegas,Public,12,71,3333333333,http://www.desertpinesgolfclub.com/,1996,3415 East Bonanza Road,89101,,,,2026-04-16T01:49:33.501792+00:00,,3,,4,4,4,,3,4,4,3,,,4,4,3,4,,,13,,15,3,7,,11,1,14,18,,,16,8,12,6,
63814195-9823-4ecd-9a55-f23a4ca64e49,Championship At Incline Village Golf Resort,39.2532255417,-119.9442672729,US,NV,Incline Village,Resort,11,72,775-832-1146,http://golfincline.com,1964,955 Fairway Boulevard,89451,,,,2026-04-16T01:49:36.520261+00:00,4,,,,5,3,4,,4,,5,4,5,3,,4,,4,8,,,,16,2,12,,10,,17,1,7,15,,11,,9
6d4ce3a6-470d-46a4-b4e8-0c7e92118da9,Boulder Creek Golf Club Desert Hawk Eldorado Valley,35.9518857101,-114.854850769,US,NV,Boulder City,Public,12,72,(702) 293-9236,http://www.bouldercreekgc.com/,2003,Heritage Way,89044,,,,2026-04-16T01:49:39.539489+00:00,,5,4,3,5,4,4,,4,5,3,,,,4,4,3,,,9,15,11,13,7,1,,3,10,16,,,,14,4,18,
9b1b36e1-6695-45d0-be9f-f6e6b7dc2fe5,Chimera Golf Club,36.0789188976,-114.9673515939,US,NV,Henderson,Public,12,72,702-951-1500,http://www.chimeragolfclub.com/,2003,901 Olivia Parkway,89011,,,,2026-04-16T01:49:40.381052+00:00,4,,,3,4,3,4,5,,,5,3,4,4,,4,,4,5,,,13,3,11,17,9,,,8,16,6,14,,2,,4
d1510b85-ed0b-425f-9394-7adfd20563c5,Chewelah Golf Country Club 9 Hole Course,48.3106240524,-117.7475050349,US,WA,Chewelah,Semi-Private,3,36,(509) 935-6807,http://chewelahgolf.com,2001,Richmond Lane,,,,,2026-04-16T01:49:41.159708+00:00,,,,,,,4,3,4,,,,,,,,,,,,,,,,9,11,1,,,,,,,,,
9ffdb610-2fdc-4636-9bb2-2b49a9ba4c69,Boulder Creek Golf Club Desert Hawk Coyote Run,35.96338395,-114.8527050018,US,NV,Boulder City,Public,10,72,(702) 293-9236,http://www.bouldercreekgc.com/,2003,Heritage Way,89044,,,,2026-04-16T01:49:44.965829+00:00,,,4,,5,4,4,,4,,4,,,,4,5,3,4,,,15,,13,7,1,,3,,8,,,,16,2,18,4
33417add-7924-48bd-a7d9-2063b3c832ec,Mountain View Golf Course,40.6178707622,-116.9672045682,US,NV,Battle Mountain,Public,4,36,1404200096,http://mvgolfclub.com,1991,205 Fairway Drive,89820,,,,2026-04-08T03:19:56.250408+00:00,,3,,,,3,,5,4,,,,,,,,,,,1,,,,7,,17,5,,,,,,,,,
cf5412ef-e375-4790-9f73-d6d99d2d0c9c,Bijou Municipal Golf Course,38.9438157132,-119.9655050039,US,NV,South Lake Tahoe,Public,6,32,6213557520,http://www.cityofslt.gov,1920,Fairway Avenue,96156,,,,2026-04-08T03:20:02.687658+00:00,4,,4,,4,4,4,,3,,,,,,,,,,2,,5,,8,1,6,,3,,,,,,,,,
82fba9ae-a9fb-4d0e-8143-8fbd7753da7b,West At Eagle Valley Golf Course,39.1952785963,-119.720249176,US,NV,Carson City,Public,11,72,,http://www.eaglevalleygolf.com,1987,Arrowhead Drive,89706,,,,2026-04-16T01:49:47.103819+00:00,,,5,4,3,4,3,,4,4,4,,,,5,4,,4,,,1,17,11,5,13,,15,16,8,,,,4,18,,6
befbe266-b7d3-4021-b893-0270fbfbcbbf,Button Hole Short Course Teaching Center,41.825015052,-71.4644937275,US,RI,Providence,Public,7,27,401-421-1664,http://www.buttonhole.org,2001,King Philip Street,02909,,,,2026-04-16T01:49:47.943531+00:00,3,,3,3,3,,3,3,3,,,,,,,,,,17,,3,7,13,,9,1,11,,,,,,,,,
f8e593d4-bdec-4bd2-aa6c-20048927d39d,Silver Oak Golf Course,39.1913291,-119.7790922,US,NV,Carson City,Public,13,71,(775) 841-7000,http://www.silveroakgolf.com,1999,1251 Country Club Drive,89703,,,,2026-04-16T01:49:42.951217+00:00,4,3,5,4,4,3,,,,,4,3,4,3,5,,4,5,12,18,2,14,6,16,,,,,13,9,1,11,5,,17,3
e225f759-6970-431b-b14a-0aee1612ffea,Carson Valley Golf Course,38.91239,-119.720989,US,NV,Gardnerville,Public,12,71,1765430114,http://www.carsonvalleygolf.com,1960,1009 Riverview Drive,89460,,,,2026-04-16T01:49:45.730643+00:00,,4,,4,3,5,,4,5,4,,,,4,5,4,3,3,,1,,7,5,3,,13,9,2,,,,6,14,4,16,18
40a03d36-775a-4114-842d-a1a64b84ef02,Chaparral Country Club,35.081662,-114.604149,US,NV,Bullhead City,Semi-Private,6,32,928.758.3939,http://www.chaparralgolfbhc.com,1968,1260 Mohave Drive,86442,,,,2026-04-08T03:20:15.596267+00:00,4,,,3,4,4,3,,4,,,,,,,,,,7,,,15,13,5,9,,3,,,,,,,,,
44a381fd-c524-4377-81b1-f4ca1499de66,Lakes Sunrise At Spanish Trail Country Club,36.0957392834,-115.2449984708,US,NV,Las Vegas,Private,8,72,1323804656,http://spanishtrailcc.com/,1984,Princeville Lane,89147,,,,2026-04-16T01:49:51.389717+00:00,,,,4,,4,,4,5,,,5,4,3,,5,,,,,,1,,13,,5,17,,,10,2,12,,18,,
4a8c4c23-2cf8-48e4-8245-47c2170436a0,Casablanca Resort Casino,36.7960431711,-114.1084714887,US,NV,Mesquite,Resort,12,72,2911488145,http://casablancaresort.com/,1996,1100 West Hafen Lane,89027,,,,2026-04-16T01:49:52.141764+00:00,4,5,,3,4,5,,3,4,4,,,4,3,,3,,4,5,15,,13,1,11,,9,7,8,,,18,6,,14,,10
c13d8b03-3fa2-4e0f-bbf7-678edf55d198,Beaver Dam Lodge Golf Rv Resort,36.8992021637,-113.9329433441,US,AZ,Beaver Dam,Resort,7,27,1.8571428571,http://historicalbeaverdamlodge.com,1989,Arrowhead Loop,,,,,2026-04-16T21:01:22.740659+00:00,3,,3,,3,3,3,3,3,,,,,,,,,,6,,3,,5,9,1,2,8,,,,,,,,,
89a71d1c-a87a-4ce3-9c22-74df1d83cf38,Palm At Angel Park Golf Club,36.1837490746,-115.2852916718,US,NV,Las Vegas,Resort/Public,11,70,3333333333,http://angelpark.com,1989,Bonanza Trail,89134,,,,2026-04-16T01:49:49.306748+00:00,4,3,,4,,5,,3,,,5,3,4,,4,,3,4,3,15,,7,,1,,13,,,8,16,6,,18,,12,14
e1315fdc-3f65-4cca-b4ae-36b83dbee283,Goldsboro Municipal Golf Course,35.3617299233,-77.9928024338,US,NC,Goldsboro,Municipal,13,72,7626022342,http://facebook.com/goldsboro-municipal-golf-course-131003190378136,1941,South Slocumb Street,27530,,,,2026-04-16T01:49:53.666857+00:00,5,4,4,,,4,,4,5,4,,3,4,5,4,,4,5,13,3,15,,,17,,1,11,8,,18,6,10,14,,2,16
e14e1613-f1fb-46b4-8f5a-2b60fe25cd2d,Pine Island Ridge Country Club,26.0995338,-80.2770136,US,FL,Davie,Private,12,66,5496376642,https://www.pineislandridgecc.com/,1977,"9400 Pine Ridge Dr, Davie, FL 33324, USA",,,,,2026-04-16T02:48:00.175865+00:00,,4,3,3,4,5,,,3,4,3,3,3,,,4,4,,,2,18,14,6,10,,,16,1,15,5,11,,,17,9,
37d86798-a9c3-4aa0-8d7b-5ca71cf92060,Canyon Gate Country Club,36.149148,-115.2854477,US,NV,Las Vegas,Private,11,72,702-363-0303,http://canyon-gate.com,1985,2001 Canyon Gate Drive,89117,,,,2026-04-16T01:49:50.082665+00:00,,4,4,,4,3,5,4,4,5,4,,,,,5,3,,,10,2,,16,6,4,8,12,17,5,,,,,15,9,
af5c4abf-b846-44bd-9529-1eb7e5ed1be7,Lake Valley Golf Club,40.0965227,-105.2514907,US,CO,Longmont,Private,15,70,16442684492,http://www.lakevalley.com/,1965,"4400 Lake Valley Dr, Longmont, CO 80503, USA",80503,,,,2026-04-16T01:49:52.85874+00:00,,,4,,3,4,3,4,5,4,5,3,4,4,4,3,4,4,,,1,,17,5,15,3,7,8,2,16,4,6,12,18,10,14
675a8068-f4fe-476e-b6f5-6a0965e2c5b9,Bonita Fairways,26.3498677,-81.7888315,US,FL,Bonita Springs,Public,15,61,,,1993,"26740 Sammoset Way, Bonita Springs, FL 34135, USA",34135,,,,2026-04-16T01:49:55.305407+00:00,4,3,4,3,4,4,3,3,3,,,3,4,3,4,3,,3,10,13,8,6,12,2,11,16,4,,,17,1,5,18,14,,3
8bdbe431-d9c0-4f1a-9461-86cfa58d7b25,Old Greenwood Golf Course,39.3446280941,-120.1437807083,US,CA,Truckee,Resort/Semi-Private,13,72,120.1427014,http://www.tahoemountainclub.com,2004,Fairway Drive,96161,,,,2026-04-16T21:01:24.278744+00:00,4,5,,4,,5,3,4,,,4,5,4,4,3,,3,4,7,1,,11,,3,15,17,,,16,6,8,4,12,,14,10
45011006-0fc2-4ef6-9b71-49f67e0ebc08,Lakeridge Golf Course,39.4765057182,-119.8159279762,US,NV,Reno,Public,9,71,9999999999,http://www.lakeridgegolf.com,1969,1218 Golf Club Drive,89519,,,,2026-04-16T01:49:56.797024+00:00,,,,5,,3,,5,4,,,3,4,4,,4,4,,,,,5,,3,,7,1,,,14,12,16,,6,18,
fa080662-b163-4464-b57e-0b2f3745fb3c,Northstar California Golf Course,39.2924862207,-120.1164543629,US,CA,Truckee,Resort,13,72,1775581956,http://northstarcalifornia.com,1974,168 Basque Drive,96161,,,,2026-04-16T21:01:28.261193+00:00,4,5,,4,,3,5,4,,,4,4,3,5,3,,4,5,9,3,,17,,15,1,7,,,6,10,14,2,18,,8,16
30888e00-174d-46de-bb69-70210e787667,Midville Country Club,41.72237432,-71.5020838135,US,RI,West Warwick,Public,8,35,(401) 828-9215,http://www.midvillegolfclub.com,1961,Silvercup Circle,02996,,,,2026-04-16T01:49:59.853394+00:00,4,4,4,4,3,,3,4,4,,,,,,,,,,5,13,7,1,15,,17,9,11,,,,,,,,,
2f2ad9aa-ba7f-45eb-9c94-3ffe199566d3,Rivers Edge Golf Course,34.8474537198,-114.6042251587,US,CA,Needles,Public,13,71,2147483647,http://www.golfneedlesca.com,1960,144 Marina Drive,92363,,,,2026-04-16T21:01:29.690439+00:00,5,4,,4,3,4,,4,,,5,3,4,4,4,,5,3,13,3,,11,17,1,,9,,,8,18,12,2,4,,14,6
b73c039a-3f26-4faf-bf5f-381310329d90,Canyon Lakes At Spanish Trail Country Club,36.098631555,-115.2733612061,US,NV,Las Vegas,Private,10,72,1323804656,http://spanishtrailcc.com/,1984,8344 Carmel Ridge Court,89113,,,,2026-04-16T01:50:02.027079+00:00,,3,,,4,5,,5,4,4,5,,,,4,4,4,,,17,,,1,15,,9,5,6,12,,,,10,4,8,
a1dbe1c7-52d7-4e3e-b3e3-282479f0df8e,Chesapeake Bay Golf Club At Rising Sun,39.6610332104,-75.9908019193,US,PA,Rising Sun,Semi-Private,11,72,410-658-4343,http://www.chesapeakegolf.com,1969,128 Karen Drive,21911,,,,2026-04-16T01:50:04.412014+00:00,,3,4,4,,,4,,5,4,4,,3,5,,4,4,,,17,9,5,,,3,,11,4,6,,16,12,,2,10,
9968be64-84a6-4e04-977c-34dfb3dd1ef1,Cloud 9 At Angel Park Golf Club,36.1762322317,-115.2838969231,US,NV,Las Vegas,Resort/Public,15,54,3333333333,http://angelpark.com,1993,100 South Rampart Boulevard,89145,,,,2026-04-08T03:20:49.375083+00:00,3,3,3,3,3,3,3,,3,3,3,,,3,3,3,3,3,1,3,5,7,9,11,13,,17,2,4,,,10,12,14,16,18
aa9f599c-e467-487a-bfc0-2c80aebb6516,Indian Hills Golf Course,27.4320705,-80.325433,US,FL,Fort Pierce,Municipal,12,72,6213557520,https://fl-fortpierce.civicplus.com/180/Indian-Hills-Golf-Course,1942,"1600 S 3rd St, Fort Pierce, FL 34950, USA",,,,,2026-04-16T02:48:04.417579+00:00,4,5,,3,4,4,,,4,4,3,,,,5,4,3,4,15,1,,11,7,9,,,13,4,12,,,,2,8,14,18
bd6e8191-e1e2-4ead-82ff-19eb3c056a23,Williamsport Country Club,41.2502122267,-76.952429336,US,PA,Williamsport,Private,12,71,(570) 323-3709,http://wcc1909.com,1909,Country Club Drive,17701,,,,2026-04-16T01:50:00.579118+00:00,,,3,4,4,5,4,4,4,3,,4,,,3,,3,5,,,17,5,15,3,7,1,13,18,,8,,,14,,16,10
d3a41fe2-833f-40a9-b744-77b52d2f821f,Boulder Creek Golf Club Coyote Run Eldorado Valley,35.960570336,-114.8654937744,US,NV,Boulder City,Public,11,72,(702) 293-9236,http://www.bouldercreekgc.com/,2003,Veterans Memorial Drive,89005,,,,2026-04-16T01:50:01.28839+00:00,,,3,,4,4,5,,4,,,4,4,,4,4,3,5,,,13,,5,15,1,,3,,,8,6,,14,4,18,12
5ed395d8-e4e8-42ee-a3d9-c467eb20a139,Southern Highlands Golf Course,35.9715979567,-115.1934528995,US,NV,Las Vegas,Private,13,72,16599812342,http://www.southernhighlands.com,2000,1 Robert Trent Jones Lane,89141,,,,2026-04-16T01:50:06.618535+00:00,4,3,5,4,4,4,,,5,,,3,5,4,4,,3,5,12,14,2,8,16,10,,,4,,,17,9,13,3,,15,5
2bcebd8c-9a39-4215-b27f-3de4ab9e320d,Wolf Run Golf Club,39.4152853815,-119.7762881878,US,NV,Reno,Semi-Private,14,72,(775) 851-3301,http://www.wolfrungolfclub.com,1998,1400 Wolf Run Road,89511,,,,2026-04-16T01:50:07.297674+00:00,,5,4,4,3,4,,5,4,,4,,4,3,5,4,3,5,,16,14,2,18,12,,10,6,,11,,9,5,3,15,17,7
ae760e02-1295-4f7d-9d4e-f466c172b0ab,Sierra Sage Golf Course,39.6257901703,-119.8849370344,US,NV,Reno,Public/Municipal,13,71,(775) 972-1564,http://www.sierrasagegolf.org,1960,Silver Lake Road,89506,,,,2026-04-16T01:50:08.026458+00:00,4,5,4,3,4,4,,,,,4,3,4,4,4,,4,5,5,15,7,9,1,17,,,,,12,10,6,2,4,,18,14
3c2a9df7-cebd-45f0-89cf-7ed9435ee98d,Toiyabe Golf Club,39.2401311902,-119.8291537976,US,NV,Washoe Valley,Semi-Private,14,72,,http://toiyabegolfclub.com,1994,19 Lightning 'w' Ranch Road,89704,,,,2026-04-16T01:50:08.748521+00:00,,3,4,5,4,3,,3,5,,4,,4,4,5,4,3,4,,17,1,13,11,9,,15,3,,10,,8,2,16,6,18,4
41730531-d4c2-4606-a261-7d45320beaca,Over Look Woods At Old Westbury Golf Country Club,40.7950848925,-73.6007518096,US,NY,Old Westbury,Private,11,72,516-626-1810,http://www.owgolf.com,1962,Main Drive,11568,,,,2026-04-16T01:50:09.580293+00:00,4,4,,4,3,5,,,4,,,4,4,,,5,3,4,11,7,,13,15,1,,,9,,,4,14,,,6,18,10
328bd3bb-78cf-4959-b2de-9c93442f93c4,Par 3 Golf Course At Westchester Country Club,41.0001816084,-73.7034340345,US,NY,Rye,Private,,,914.967.6000,http://www.wccclub.org,1922,Manhattan Avenue,10580,,,,2026-04-08T03:21:10.460808+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4209286-e0d8-4763-9488-ba10c21650ed,Partridge Run Golf Country Club,44.6131885051,-75.1679201322,US,NY,Canton,Public,8,72,1053408505,http://www.partridgerungolf.com,1995,Sullivan Drive,13617,,,,2026-04-16T01:50:10.387249+00:00,,,5,4,4,,,,4,,4,5,,4,,,,4,,,4,18,6,,,,10,,5,3,,1,,,,11
abcca9d2-92de-4d21-9124-a525c1bbd833,Phillip J Rotella Memorial Golf Course,41.2000981082,-74.0326595306,US,NY,Thiells,Public,13,72,(845) 354-1616,http://www.rotellagolfcourse.com,1984,Thiells-Mount Ivy Road,10984,,,,2026-04-16T01:50:11.268856+00:00,4,4,,4,3,5,,3,5,,,3,5,4,,5,3,4,17,7,,3,11,1,,15,5,,,16,8,6,,4,18,10
5b23abc1-1eb7-4c94-844e-d4daf10378c7,Red Yellow At Willowbrook Golf Club,44.0308441752,-75.9125534974,US,NY,Watertown,Public,11,72,,http://www.willowbrookgolfclubwatertown.com,1952,25075 Graham Road,13601,,,,2026-04-16T01:50:12.921653+00:00,4,4,5,4,4,3,,4,,,4,,5,,,4,,4,11,1,3,13,9,15,,7,,,10,,6,,,4,,2
34ecda15-ea71-45ca-9304-74eb1bd70a56,Connecticut National Golf Club,41.897896699,-71.8363170761,US,RI,Putnam,Semi-Private,12,71,(860) 928-7748,http://www.ctnationalgolf.com/,1994,Chase Road,06260,,,,2026-04-16T01:50:15.210417+00:00,5,,4,3,4,,3,4,3,,,5,4,,,4,4,5,9,,1,7,11,,15,13,17,,,10,14,,,8,2,12
bcf44ca6-03a1-4da6-85d0-48704a83c549,Robert Moses Golf Course,40.6223019623,-73.2860264182,US,NY,Babylon,Municipal,13,55,0730589038,http://parks.ny.gov,1970,Robert Moses State Parkway,,,,,2026-04-08T03:21:25.717647+00:00,,3,3,3,3,,,3,3,3,3,3,,3,3,,3,3,,8,2,16,12,,,14,18,3,7,1,,11,5,,13,17
758d92ff-8dc7-424d-93ee-26f0c1ad2d78,Ralph Myhre Golf Course,43.999663959,-73.1816781889,US,NY,Middlebury,Public,13,71,(802) 443-5125,http://www.ralphmyhregolfcourse.com,1920,317 Golf Course Road,05753,,,,2026-04-16T01:50:15.986245+00:00,5,4,4,3,4,4,,,4,4,5,3,4,3,,,,4,7,1,13,17,3,11,,,9,6,2,12,16,10,,,,14
3e4fe3b4-3934-4a6f-b611-731b038bcd1b,Red Gold At Rothland Golf Course,43.0118022452,-78.5378694534,US,NY,Akron,Public,12,72,2147483647,http://www.rothlandsgolf.com,1969,Town of Newstead Bike Path,14001,,,,2026-04-16T01:50:16.738752+00:00,4,4,5,4,3,4,,4,,,4,,,4,5,,5,4,11,7,5,9,17,3,,13,,,10,,,18,2,,4,12
8f1b30d3-e931-4043-b5fc-d784834a6825,Rockrimmon Country Club,41.1606348907,-73.5949992619,US,NY,Stamford,Private,13,72,(203) 322-3408,http://www.rockrimmoncc.org,1949,2949 Long Ridge Road,06903,,,,2026-04-16T01:50:18.372134+00:00,5,4,5,4,4,,,4,,4,3,4,4,5,5,,,4,9,13,1,11,7,,,5,,4,18,10,2,6,12,,,8
